site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2007,9,3,18,1,19,2007-09-03T18:01:19Z,2007.67329,3145-09,321.76,0.26,40.05,-105.004,1884,1578.7,305.3,C,241201,H6,2007-09-12 3:20:00,.S.
BAO,2007,9,4,18,1,17,2007-09-04T18:01:17Z,2007.67603,3145-10,321.53,0.26,40.05,-105.004,1884,1578.7,305.3,C,241202,H6,2007-09-12 3:36:00,.S.
BAO,2007,9,5,18,1,17,2007-09-05T18:01:17Z,2007.67877,3145-11,322.29,0.26,40.05,-105.004,1884,1578.7,305.3,C,241203,H6,2007-09-12 3:51:00,.S.
BAO,2007,9,5,18,5,41,2007-09-05T18:05:41Z,2007.678778,3145-12,322.46,0.26,40.05,-105.004,1884,1578.7,305.3,C,241204,H6,2007-09-12 4:07:00,.S.
BAO,2007,9,6,18,1,6,2007-09-06T18:01:06Z,2007.681509,3115-01,320.66,0.26,40.05,-105.004,1884,1578.7,305.3,C,241523,H4,2007-09-17 21:29:00,.S.
BAO,2007,9,6,18,5,31,2007-09-06T18:05:31Z,2007.681517,3115-02,321.08,0.26,40.05,-105.004,1884,1578.7,305.3,C,241524,H4,2007-09-17 21:43:00,.S.
BAO,2007,9,7,18,1,22,2007-09-07T18:01:22Z,2007.684249,3115-03,321.07,0.26,40.05,-105.004,1884,1578.7,305.3,C,241525,H4,2007-09-17 21:58:00,.S.
BAO,2007,9,7,18,6,4,2007-09-07T18:06:04Z,2007.684258,3115-04,321.53,0.26,40.05,-105.004,1884,1578.7,305.3,C,241526,H4,2007-09-17 22:13:00,.S.
BAO,2007,10,2,20,29,26,2007-10-02T20:29:26Z,2007.753024,3124-01,321.02,0.26,40.05,-105.004,1884,1578.7,305.3,C,243005,H4,2007-10-10 19:35:00,...
BAO,2007,10,3,19,38,0,2007-10-03T19:38:00Z,2007.755666,3124-02,321.46,0.26,40.05,-105.004,1884,1578.7,305.3,C,243006,H4,2007-10-10 19:50:00,...
BAO,2007,10,4,18,1,17,2007-10-04T18:01:17Z,2007.758222,3124-03,322.08,0.26,40.05,-105.004,1884,1578.7,305.3,C,243007,H4,2007-10-10 20:05:00,.S.
BAO,2007,10,4,18,5,43,2007-10-04T18:05:43Z,2007.75823,3124-04,321.74,0.26,40.05,-105.004,1884,1578.7,305.3,C,243008,H4,2007-10-10 20:19:00,.S.
BAO,2007,10,5,18,1,18,2007-10-05T18:01:18Z,2007.760961,3124-05,322.06,0.26,40.05,-105.004,1884,1578.7,305.3,C,243009,H4,2007-10-10 20:34:00,.S.
BAO,2007,10,5,18,5,45,2007-10-05T18:05:45Z,2007.76097,3124-06,322.03,0.26,40.05,-105.004,1884,1578.7,305.3,C,243010,H4,2007-10-10 20:49:00,.S.
BAO,2007,10,6,18,1,17,2007-10-06T18:01:17Z,2007.763701,3124-07,321.33,0.26,40.05,-105.004,1884,1578.7,305.3,C,243011,H4,2007-10-10 21:04:00,.S.
BAO,2007,10,6,18,5,45,2007-10-06T18:05:45Z,2007.76371,3124-08,321.03,0.26,40.05,-105.004,1884,1578.7,305.3,C,243012,H4,2007-10-10 21:18:00,.S.
BAO,2007,10,7,18,1,12,2007-10-07T18:01:12Z,2007.766441,3124-09,321.13,0.26,40.05,-105.004,1884,1578.7,305.3,C,243013,H4,2007-10-10 21:33:00,.S.
BAO,2007,10,7,18,5,38,2007-10-07T18:05:38Z,2007.766449,3124-10,320.87,0.26,40.05,-105.004,1884,1578.7,305.3,C,243014,H4,2007-10-10 21:48:00,.S.
